data,label
사랑 잊어도 돼 떠날 테 이별 잊어야 해 사랑 미워하니까 밤 오면 밤 오면 어디 나 울어야 하나 외로울 땐 혼자 걷구요 슬퍼지면 혼자 울어요 지친 저 꽃처럼 아픈 저 별처럼 오늘 나 혼자 울어요 그 모습 잊어도 돼 내 곁 떠날 테 그 마음 잊어야 해 이별 아플 테 밤 가면 밤 가면 어디 나 울어야 하나 외로울 땐 혼자 걷구요 슬퍼지면 혼자 울어요 지친 저 꽃처럼 아픈 저 별처럼 오늘 나 혼자 울어요 지쳐 버린 저 꽃처럼 아파하는 저 별처럼 오늘 나 오늘 나 혼자 혼자 울어요 혼자 혼자 울어요,트로트
사람 떠나간다고 그대 울 마세요 오고 감 때 있으니 미련 두지 마세요 좋았던 날 생각 하고 고마운 맘 간직 하며 아아 살아가야지 바람 물 가는 인연 잡지 오는 인연 막지 마세요 때 되면 찾아올 새로운 시절인연 친구 멀어진다고 그대 울 마세요 영원한 것 없으니 이별 웃어주세요 좋았던 날 생각 하고 고마운 맘 간직 하며 아아 살아가야지 바람 물 가는 인연 잡지 오는 인연 막지 마세요 때 되면 찾아올 새로운 시절인연 새로운 시절인연 사람 떠나간다고 그대 울 마세요,트로트
곱 희던 그 손 넥타이 메어주던 때 생각나오 여보 그 때 기억 오 막내아들 대학 시험 뜬 눈 던 밤 생각나오 여보 그 때 기억 오 세월 흘러 여기 왔는데 인생 흘러 황혼 기우는데 큰 딸아이 결혼식 날 흘리던 눈물 방울 이제 모두 말라 여보 그 눈물 기억 오 세월 흘러 여기 왔는데 인생 흘러 황혼 기우는데 세월 흘러 여기 왔는데 인생 흘러 황혼 기우는데 다시 못 올 그 먼 길 어찌 혼자 가려하오 여기 날 홀로 두고 여보 왜 한마디 말 없소 여보 안녕히 잘 가시 여보 안녕히,트로트
내 손 잡은 것 많아서 손 아픕니다 등 짊 어진 삶 무게 온 몸 아프게 하고 매일 해결 해야 하는 일 때문 내 시간 살다가 평생 바쁘게 걸어 왔으니 다리 아픕니다 내 힘들고 외로워 질 때 내 얘길 조금 들어 준다면 날 갑자기 세월 복판 덩 그러니 혼자 있진 않겠죠 큰 것 아니고 아주 작은 한 마디 지친 나를 안아 주면서 사 한 정말 사랑 그 말 해 준다면 나 사막 걷는다 해도 꽃 길이 생각 할 겁니다 우린 늙어가는 것 아니라 익어가는 겁니다 우린 늙어가는 것 아니라 익어가는 겁니다 저 높은 곳 가야 할 사람 그대 뿐입니다,트로트
살아서는 갖지 하는 그런 이름 하나 때문 그리운 맘 눈물 속 난 띄워 보낼 뿐이죠 스치듯 보낼 사람 내게 들어와 장미 가시 남아 날 아프게 지켜보네요 따라가면 만날 수 있나 멀고 먼 세상 끝 그대 라면 어디 난 행복할 테 살아서는 갖지 하는 그런 이름 하나 때문 그리운 맘 눈물 속 난 띄워 보낼 뿐이죠 스치듯 보낼 사람 내게 들어와 장미 가시 남아 날 아프게 지켜보네요 따라가면 만날 수 있나 멀고 먼 세상 끝 그대 라면 어디 난 행복할 테 난 행복할 테,트로트
젠 잊은 줄 알았죠 그대 빌었던 소원 계절 흐르고 시간 지나도 그대 내 곁 있어 달라 타올랐던 순간 꺼지고 떨어져 내리네 우리 수 놓던 예쁜 추억 하늘 알겠지요 날아가 버린 저 등 같은 내 사랑 다시는 볼 수 없는 사람 두 눈 꼭 감고 손 모아 보아 만날 수 없는 내 사랑 그대 날 잊으셨나요 우리 나눴던 기억 찬 바람 불어와 내 맘 스쳐도 그대 아픈 건 없다고 눈 감고 추억 그려도 그대 내겐 축복 슬펐던 날 떠올라 눈물 떨어져요 날아가 버린 저 등 같은 내 사랑 다시는 볼 수 없는 사람 두 눈 꼭 감고 손 모아 보아 만날 수 없는 내 사랑 찾지 했죠 지나갈 운명 겠죠 작은 바람 흔들렸죠 두 눈 꼭 감고 손 모아 보아 잡 수 없는 내 세월 잊을 수 없는 내 사랑,트로트
산다 게 거지 누구 빈 손 와 소설 같은 한 편의 얘기 세상 뿌리 살 자신 실망하지 마 모든 걸 할 순 없어 오늘 더 나은 이면 돼 인생 지금 모르 파티 모르 파티 인생 붓 들고서 무엇 그려야 할지 고민 방황 하던 시간 없다면 거짓말 말 해 뭐 해 쏜 화살 사랑 지나 갔지만 그 추억 눈 부시면서도 슬펐던 행복 나이 숫자 마음 진짜 가슴 뛰는 대로 가면 돼 이제 더 이상 슬픔 안녕 왔다 갈 한번 인생 연애 필수 결혼 선택 가슴 뛰는 대로 하면 돼 눈물 이별 거품 일 뿐 다가올 사랑 두렵지 않아 모르 파티 모르 파티 말 해 뭐 해 쏜 화살 사랑 지나 갔지만 그 추억 눈 부시면서도 슬펐던 행복 나이 숫자 마음 진짜 가슴 뛰는 대로 가면 돼 이제 더 이상 슬픔 안녕 왔다 갈 한번 인생 연애 필수 결혼 선택 가슴 뛰는 대로 하면 돼 눈물 이별 거품 일 뿐 다가올 사랑 두렵지 않아 모르 파티 모르 파티 모르 파티,트로트
인생 고마웠다 사람 나를 떠나도 세상 나를 속여도 내 곁 있어주어서 인생 고마웠다 사랑 나를 떠나도 그것 내 몫 나 말 해주어서 인생 나 부탁 한다 나 두 눈 감는 날 잘 살았다고 훌륭했다고 그 말 해주 눈물 많은 삶 고생 했다 말 해주라 배운 게 많은 삶 아름답다 말 해주라 인생 고마웠다 빈 몸 태어나도 많은 걸 채워주고 빈 몸 보내주어서 인생 나 부탁 한다 나 두 눈 감는 날 잘 살았다고 훌륭했다고 그 말 해주 눈물 많은 삶 고생 했다 말 해주라 배운 게 많은 삶 아름답다 말 해주라 인생 고마웠다 인생 내 인생 참 고마웠다 인생 사랑 한다 인생 사랑 한다,트로트
막걸리 한 잔 온 동네 소문 났던 천덕 꾸러기 막내아들 장가 가던 날 앓던 이 빠졌다며 춤 추던 우리 아버지 아버지 우리 아들 컸지요 인물 내 낫지요 고사리 손 따라주는 막걸리 한잔 아버지 생각나네 황소 일만 하셔도 살림살이 마냥 그 자리 우리 엄마 고생 시키는 아버지 원망했어요 아빠 살긴 싫다며 가슴 대못 박던 못 아들 달래주시며 따라주던 막걸리 한잔 따라주던 막걸리 한잔 황소 일만 하셔도 살림살이 마냥 그 자리 우리 엄마 고생 시키는 아버지 원망했어요 아빠 살긴 싫다며 가슴 대못 박던 못 아들 달래주시며 따라주던 막걸리 한잔 따라주던 막걸리 막걸리 한잔,트로트
기다리다가 가슴 태우는 사랑 어제 기다림 오늘 외로움 그리움 적셔진 긴 세월 살라 인연 맺었나 차라리 저 멀리 둘 걸 미워졌다고 갈 수 있나요 행여 찾아올까봐 가슴 사랑 잊지 해 이별 끝난다 해도 그 끈 놓을 순 없어 너 난 운명 살라 인연 맺었나 차라리 저 멀리 둘 걸 미워졌다고 갈 수 있나요 행여 찾아올까봐 가슴 사랑 잊지 해 이별 끝난다 해도 그 끈 놓을 순 없어 너 난 운명 그 끈 놓을 순 없어 너 난 운명,트로트
목포 행 완행열차 마지막 기차 떠나가고 늦은 밤 홀로 한잔 술 몸 기댄다 우리 사랑 이제 여기 끝 우리 짧은 인연 여기 끝 잘가요 인사 해요 미련 남아 우리 다시 만나는 그날 그냥 편히 웃 수 있게 우리 사랑 이제 여기 끝 우리 짧은 인연 여기 끝 잘가요 인사 해요 미련 남아 우리 다시 만나는 그날 그냥 편히 웃 수 있게 그냥 편히 안 수 있게,트로트
바람 불 햇살 좋은 바다로 가볼까 푸른 물결 손짓 하며 부르네 계곡 좋고 강물 좋은 산 가볼까 사랑 하는 당신 나 둘이서 트위스트 트위스트 추억 노래 들으며 우리 낭만 여행 즐겨요 트위스트 트위스트 사랑 노래 들으며 배낭 메고 어디 갑시다 떠나요 떠나요 근심 걱정 모두 잊고서 우리 춤 추며 즐겨요 떠나요 떠나요 힘든 기억 모두 던지고 아름다운 사랑 채워 나가요 바람 불 햇살 좋은 바다로 가볼까 푸른 물결 손짓 하며 부르네 계곡 좋고 강물 좋은 산 가볼까 사랑 하는 당신 나 둘이서 트위스트 트위스트 추억 노래 들으며 우리 낭만 여행 즐겨요 트위스트 트위스트 사랑 노래 들으며 배낭 메고 어디 갑시다 떠나요 떠나요 근심 걱정 모두 잊고서 우리 춤 추며 즐겨요 떠나요 떠나요 힘든 기억 모두 던지고 아름다운 사랑 채워 나가요 아름다운 사랑 채워 나가요,트로트
만약 당신 그 누구 사랑 빠지면 그 사람 위해 무얼 할 수 있나 만약 당신 그 누구 사랑 빠지면 그 사람 위해 무얼 할 수 있나 텅 빈 세상 살아가는 이유 만약 라면 어떡하겠니 사는 동안 단 한 번의 사랑 만약 라면 허락 하겠니 얼마나 더 외로워 해야 널 끌어안고서 울어 볼까 이제 더 이상 지칠 몸 비워 둘 마음 없는데 또 다른 이유 널 못 본다면 나 살아가는 의미 없지 만약 널 위해 나 죽 수 있다면 날 받아주겠니 텅 빈 세상 살아가는 이유 만약 라면 어떡하겠니 사는 동안 단 한 번의 사랑 만약 라면 허락 하겠니 얼마나 더 외로워 해야 널 끌어안고서 울어 볼까 이제 더 이상 지칠 몸 비워 둘 마음 없는데 또 다른 이유 널 못 본다면 나 살아가는 의미 없지 만약 널 위해 나 죽 수 있다면 날 받아주겠니 만약 널 위해 나 죽 수 있다면 날 받아주겠니 만약 당신 그 누구 사랑 빠지면 그 사람 위해 해줄 수 있나,트로트
안 볼 때 혼자 울 마 내 맘 당신 땜 슬퍼요 서 있는 당신 생각 나 찢어질 듯 아프답니다 없을 때 혼자 울 마 내 맘 당신 땜 슬퍼요 쓸쓸히 서 있는 당신 생각 나 것 못 한답니다 안 볼 때 지쳐도 날 잊지 말아요 돌아갈게요 슬퍼도 참아요 와있다고 날 생각 하면서 눈물 닦아요 그대 없을 때 혼자 울 마 나 무너질 듯 아프답니다 안 볼 때 지쳐도 날 잊지 말아요 돌아갈게요 슬퍼도 참아요 와있다고 날 생각 하면서 눈물 닦아요 그대 없을 때 혼자 울 마 나 무너질 듯 아프답니다 없을 때 혼자 울 마 나 무너질 듯 아프답니다,트로트
전복 먹으러 갈래 서해안 고속도로 타고 완도 앞 바다로 나 가볼래 기대도 돼 내 팔 어깨 위 두르고 저 구름 따라 지금 떠나 볼 어느새 바 바람 시원하게 불어 오잖아 좋아 걱정 마 오늘 내 책임진다 진짜 너 좋은 것 주 고픈 마음 알까 전복 먹으러 갈래 할 일 내일 미루고 이 기분 따라 훌쩍 떠나 볼 가자 조개 구이 먹으러 갈래 가까운 오이도 좋아 까먹기 번거로우면 뭐 찜 괜찮아 아님 뭐 어때 랍 스타 장어 새우 대게 둘이서 간다 난 어디 좋아 어느새 바 바람 시원하게 불어 오잖아 좋아 걱정 마 오늘 내 책임진다 진짜 너 좋은 것 주 고픈 마음 알까 진짜 좋은 것 주 고픈 마음 알까 소주 한잔 할래 안주 끝내주잖아 거 마시면 우리 사귀는 거,트로트
보라 빛 엽서 실려 온 향기 당신 눈물 이별 마음 한숨 속 묻힌 사연 지워 보려 해도 떠나 버린 당신 마음 붙잡을 수 없네 오늘 가버린 당신 생각 눈물 써 내려간 얼룩진 일기장 다시 못 올 그대 모습 기다리는 사연 오늘 가버린 당신 생각 눈물 써 내려간 얼룩진 일기장 다시 못 올 그대 모습 기다리는 사연 오늘 가버린 당신 생각 눈물 써 내려간 얼룩진 일기장 다시 못 올 그대 모습 기다리는 사연 다시 못 올 그대 모습 기다리는 사연,트로트
내 선택 사랑 끈 나 청춘 묶었다 당신 드려야 할 손 꼭 쥔 사랑 이제 서야 보낸다 내 가슴 못질 하는 현실 무게 속 우리 잡은 사랑 향기 속 눈물 젠 끝났다 세상 힘들 때 너 만나 잘 해주지도 못 사는 게 바빠서 단 한 번 고맙다는 말 했다 백 년도 우린 살 못 헤어지지만 세상 끝나도 후회 없도록 널 위해 살 싶다 십년 지나 내 사랑 약해져 있을 때 영혼 태워서 당신 앞 나 사랑 심겠다 백년 우린 살 못 헤어지지만 세상 끝나도 후회 없도록 널 위해 살 싶다 이 세상 너 만나서 짧은 세상 살 평생 동안 한번 널 위해 살 싶다 백년 우린 살 못 헤어지지만 세상 끝나도 후회 없도록 널 위해 살 싶다 널 위해 살 싶다,트로트
날 알아보지 해도 날 기억 하지 해도 당신 곁 있으면 난 행복해요 좋아요 젊어서 고생 시키고 속 썩인 내 미워서 당신 나를 잊은 거 같아 눈물 납니다 여보 미안해요 여보 고마워요 이 세상 저 세상 당신 하겠소 걱정 하지 말아요 영원한 내 사랑 젊어서 고생 시키고 속 썩인 내 미워서 당신 나를 잊은 거 같아 눈물 납니다 여보 미안해요 여보 고마워요 여보 미안해요 여보 고마워요 이 세상 저 세상 당신 하겠소 걱정 하지 말아요 영원한 내 사랑 영원한 내 사랑,트로트
힘 들던 날 꽃 되어 별 되어 내게로 다가온 당신 소리 내어 울 싶던 날 운명 연인 내게 온 선물 그대 없인 나도 없었고 그대 있어 나도 있네요 꿈 꾸듯 그대 걸어갈게요 하늘 저 구름 참 좋은 날 그 날 우리 만난 날 또 시련 우릴 막을지라도 우리 밝게 빛날 그 날 두 손 꼭 잡고 걸어갈게요 우리 약속 해 그대 없인 숨 쉴 수 없고 그대 있어 내 사네요 평생토록 그대만 지켜줄게요 해 되어 저 달이 되어 참 좋은 날 그 날 우리 만난 날 또 시련 우릴 막을지라도 우리 밝게 빛날 그 날 두 손 꼭 잡고 걸어갈게요 우리 약속 해 수많은 계절 피고 또 저물어가도 그대만 영원히 내 사랑 걸 참 좋은 날 그 멋진 날 눈부신 그날 가슴 아린 슬픔 모두 잊어버려요 우리 웃 수 있게 그대 손 절대 놓치지 않을게요 내 그 댈 지킬게요 참 좋은 날 입니다,트로트
어쩌다가 한바탕 턱 빠지게 웃는다 그리고는 아픔 그 웃음 묻는다 와 준 오늘이 고맙 기는 하여도 죽어도 오고 마는 또 내일 두렵다 테스 세상 왜 이래 왜 힘들어 테스 소크라테스 사랑 또 왜 이래 너 자신 알라 툭 내뱉고 간 말 내 어찌 알겠소 모르겠소 테스 울 아버지 산소 제비꽃 피었다 들국화 수줍어 샛노랗 웃는다 피는 꽃들이 예쁘 기는 하여도 자주 오지 하는 날 꾸짖는 것 같다 테스 아프다 세상 눈물 많은 나 테스 소크라테스 세월 또 왜 저래 먼저 가본 세상 어떤 가요 테스 가보 천국 있던 가요 테스 테스 테스 테스 테스 테스 테스 테스 테스,트로트
얼굴 보고 밥 한 번 먹자 잘 살 못 사는 게 답 있더냐 하루하루 선물 것 가지 말 붙잡아 봐도 세월 앞 장사 있더냐 서운했던 일 속상했던 일 모두 잊어버리고 도담 도담 살아온 인생 사는 게 뭐 별거 있더냐 밥 한 번 먹자 밥 한 번 먹자 시간 내서 얼굴 좀 보자 보고 싶구나 나 친구 얼굴 보고 밥 한 번 먹자 잘나고 못 사람 있더냐 사는 게 인생 것 가지 말 붙잡아 봐도 시간 저 가더라 사랑 때문 가슴 아파도 모두 잊어버리고 정 나누면 밤 새도 모르는 것 밥 한 번 먹자 밥 한 번 먹자 시간 내서 얼굴 좀 보자 보고 싶구나 나 친구 얼굴 보고 밥 한 번 먹자 보고 싶구나 나 친구 얼굴 보고 밥 한 번 먹자,트로트
고마운 사람 따뜻한 사람 한 번 잊어 본 적 없는 내 마음속 그 사람 나 그대 생각 해도 가슴 뭉클해지고 그런 당신 내 곁 있어 나 행복한 사람 그대 나 사랑 그대 나 행복 세월 가도 영원히 당신 나 사랑 사랑 해요 그대 사랑 해요 그대 이 생명 할 때 당신 내 사랑 사랑 해요 그대 사랑 해요 그대 이 생명 할 때 당신 내사 그대 나 사랑 그대 나 행복 세월 가도 영원히 당신 나 사랑 사랑 해요 그대 사랑 해요 그대 이 생명 할 때 당신 내 사랑 사랑 해요 그대 사랑 해요 그대 이 생명 할 때 당신 내 사랑,트로트
돼요 돼 날 두고 떠나면 돼 해 난 절대 보낼 순 없어 갈테면 가라 모든 걸 잊고 떠나 봐 그땐 뒤 돌아서 후회 할꺼야 희미한 속 너 이름 불러도 다신 볼 수 없던 사랑 사람 사랑 나를 두고 떠나 가지마 나 두고 가려거든 다신 나를 찾지마 그대 나를 찾는다 해도 그땐 내 먼저 뒤 돌아서 그 댈 볼 수 없으니 돼요 돼 날 두고 떠나면 돼 해 난 절대 보낼 순 없어 갈테면 가라 모든 걸 잊고 떠나 봐 그땐 뒤 돌아서 후회 할꺼야 희미한 속 너 이름 불러도 다신 볼 수 없던 사랑 사람 사랑 나를 두고 떠나 가지마 나 두고 가려거든 다신 나를 찾지마 그대 나를 찾는다 해도 그땐 내 먼저 뒤 돌아서 그 댈 볼 수 없으니,트로트
바람 속 걸어왔어요 지난날 나 청춘 비틀 거리 걸어왔어요 지난날 사랑 돌아보면 흔적 없는 인생 길은 빈 술잔 빈 지게 덜렁 고서 내 여기 서 있네 나 청춘 나 사랑 무슨 미련 남아 있겠니 빈 지게 내려놓고 취하 싶다 술 내 맘 알겠지 바람 속 걸어 왔어요 지난날 나 청춘 비틀 거리 걸어왔어요 지난날 사랑 돌아보면 흔적 없는 인생 길은 빈 술잔 빈 지게 덜렁 고서 내 여기 서 있네 나 청춘 나 사랑 무슨 미련 남아 있겠니 빈 지게 내려놓고 취하 싶다 술 내 맘 알겠지 빈 지게 내려놓고 취하 싶다 술 내 맘 알겠지,트로트
나와 가시렵 꽃 핀 오솔길 나와 가시렵 시원한 나무 그늘 아래 나와 가시렵 낙엽 진 가을 지나 나와 가시렵 이제 쯤 남은 이 길 그대 내 가슴 살 그 댈 향 내 사랑 공휴일 없어요 단 하루 그 댈 하루 볼 수 없다면 그리움 난 잠 못 이뤄요 나와 가시렵 눈 내린 하얀 꽃 길 나와 가시렵 이제 쯤 남은 이 길 그대 내 가슴 살 그 댈 향 내 사랑 공휴일 없어요 단 하루 그 댈 하루 볼 수 없다면 그리움 난 잠 못 이뤄요 사랑 하는 당신 그 댈 향 내 사랑 마지막 없어요 단 하루 내 생 마지막 하루 남은 날 그대 품 잠들고 싶어요 그 댈 영원히 사랑 싶어요,트로트
다시 태어난다면 다시 사랑 한다면 그때 우리 이러지 말아요 조금 덜 만나고 조금 덜 기대하며 많은 약속 않기로 해 다시 이별 서로 큰 아픔 돌아설 수 있을 만큼 버려도 되는 가벼운 추억 서로 가슴 만들기 해 젠 알아요 깊은 사랑 외려 슬픈 마지막 가져 온다는 걸 그대 빌게요 다음 번의 사랑 우리 같지 않길 부디 아픔 나 꼭 나 더 행복해져야만 해 많은 시간 흘러 서로 잊고 지내도 지난 날 회상 하며 그 때 이건 사랑 이었다고 말 할 수 있다면 걸 된 거 젠 알아요 깊은 사랑 외려 슬픈 마지막 가져 온다는 걸 그대 빌게요 다음 번의 사랑 우리 같지 않길 부디 아픔 젠 알아요 영원할 줄 알았던 그대 사랑 날 속였다는 게 그 슬픈 건 나 그대 행복하게 지낼 먼 훗날 모습 나 내 마음 하늘 알 기를,트로트
복사꽃 피어나는 달콤한 날 사랑 다가온 당신 그 댄 나 힘 돼주고 아픔 잊게 해줬죠 사랑 잊고 살던 메 마른 날 행복 다가온 당신 기억 할게요 당신 사랑 가슴 깊이 간직 할게요 힘들고 지쳐 쓰러지고 싶을 때 나 손 잡아주었고 슬프고 함 맘 힘들 때 나 눈물 닦아주었죠 사랑스러워 사랑스러워 나를 보는 당신 얼굴 사랑스러워 사랑스러워 언사 영원한 내 사람 사랑 잊고 살던 메 마른 날 행복 다가온 당신 기억 할게요 당신 사랑 가슴 깊이 간직 할게요 힘들고 지쳐 쓰러지고 싶을 때 나 손 잡아주었고 슬프고 함 맘 힘들 때 나 눈물 닦아주었죠 사랑스러워 사랑스러워 나를 보는 당신 얼굴 사랑스러워 사랑스러워 언사 영원한 내 사람 사랑스러워 사랑스러워 나를 보는 당신 얼굴 사랑스러워 사랑스러워 언사 영원한 내 사람 언사 영원한 내 사람,트로트
