data,label
Get it Started We can get it started Truth be told 널 놓치기 싫어 누구 새길거야 나를 타투 말 놈 어딨어 어디 갔어 yeah 준비 했던말 까먹었어 앞 서면 어지러 항상 같을거야 처음처럼 처음처럼 yeah yeah in late you call me ah yeah 훑어 모든 netflix ah yeah yeah breakin bad my favorite break bad my fault 해먹 이 mattress mess it up the mattress bum bumpin 자연 베이스 소리 쌓인 일 투성이 하루 종일 Rollin 말 돼 놔야 돼 가야 돼 못 헤어 나와 벌써 몇번 속 더기 대해 내 미쳤나 봐 O o O o O o O o 못 헤어 나와 O o O o O o O o 내 미쳤나 봐 actin so differnt 변했지 너 마음 혹시 해서 check 했지 너 약지 but so clean 머리 띵 이건 대체 뭐 Oh G O D Oh please dont cheat should i keep her 어제 일 때문 이었나 싶어 채우고 다닐게 내 입 zipper 바빠도 난 네 활 못 씹어 역시 넌 해 떨어지면 in late you call me ah yeah 훑어 모든 netflix ah yeah yeah breakin bad my favorite break bad my fault 해먹 이 mattress mess it up the mattress bum bumpin 자연 베이스 소리 쌓인 일 투성이 하루 종일 Rollin 말 돼 놔야 돼 가야 돼 못 헤어 나와 벌써 몇번 속 더기 대해 내 미쳤나 봐 O o O o O o O o 못 헤어 나와 O o O o O o O o 내 미쳤나 봐,힙합
너 없인 나 미칠것만 같아 나 새워 오늘밤 따라가지 기억 너 그 밤 Baby I m drowning in the night Baby I m drowning in the night Baby I m drowning in the night 너 벗은 채 마주 전 없던 이 느낌 만나고 싶대 너 자주 그래 봤자 너 굳이 만나게 되겠지 난 어차피 너 없으면 것 해 장애인 그려 밤 너 간단해 너 없으니 온기 차갑네 착각 해 나 혼자 갇혔네 오늘 밤 지나가기를 빌어 난 다시 진정제 여태 지냈던 밤 가능했던 일인 나 돌아보지 그래 착각 이었지 젠 다른 세계 다르지만 실 우리 서로 같 애 말 길어져 이건 서론 같 애 니 전남친 들었어 빵 갔대 이제 해줄 말 독하네 caffeine 젠 너 없어도 될 것 같 애 혼자 그린 밤 젠 채워줘 옆 너 없어 비웠던 그림 젠 다시 채우려하네 like watermelon i don t wanna be alone but i want you alone 표현 해 우리 사이 이런 말론 돌아갈 수 없다는 게 너 이론 마침 나도 같아졌어 너 난 고독 너 없인 나 미칠것만 같아 나 새워 오늘밤 따라가지 기억 너 그 밤 Baby I m drowning in the night Baby I m drowning in the night Baby I m drowning in the night 너 밤 그려 예쁘게 한 날 이제 어디 숨 쉴 수 없어 너 나 어떻게 살아갈수있겠어 난 니 필요해 가로등 불 앞 너 안고있는 나 젠 두 번 다시 돌아오지 않을 지난 밤 가로등 불 앞 너 안고있는 나 젠 두 번 다시 돌아오지 않을 지난 밤 나 너 미칠것 같은데 너 없는 밤 긴데 나 이제 어떻게 해야해 oh Baby i m falling down When your not around Please dont leave me now I can t live without you 너 없인 나 미칠것만 같아 나 새워 오늘밤 따라가지 기억 너 그 밤 Baby I m drowning in the night Baby I m drowning in the night Baby I m drowning in the night,힙합
텅 빈 방 잠 깨어 오늘 day off 작업실 향 해 가는 발걸음 오늘 따라 좀 무겁 기도 해 매일 반복 일상 속 새로운 자극 필요해 나 말 해 너 함께면 어디 best in my world 넌 바빠 앞 봐 오늘 잠깐 쉬다가 고민 버려 high way 생각 안나 달려줄게 everything yeah take the whole day 곧 다가올 계절 네 마음 가두었던 곳 떠나 젠 올라타 airplane Time is runnin out 벌써 몇 해 지나 가버리기 전 어서 pack up 더 보기 싫어 빌딩 숲 갇힌 나 plz tellem any where 시간 없어 삶은 즐기 기도 Time is runnin out 벌써 몇 해 지나 가버리기 전 어서 pack up 더 보기 싫어 빌딩 숲 갇힌 나 plz tellem any where 시간 없어 삶은 즐기 기도 시간 우릴 기다리지 않아 가만두기 아까운 청춘 방 안 썩힐 순 없어서 난 여길 박차고 나서 i got a move again 따가운 햇살 선크림 됐어 더 뜨겁게 달아올라 내 맘 설렘으로 가득 차 넌 어때 how about you 오 비 그 웃음 난 sunny day 오직 너 숨 쉬 해 my holiday 저 바다 몸 던져 겁 난다면 내 먼저 달려들게 따라와 내 너 손 잡을게 Time is runnin out 벌써 몇 해 지나 가버리기 전 어서 pack up 더 보기 싫어 빌딩 숲 갇힌 나 plz tellem any where 시간 없어 삶은 즐기 기도 Time is runnin out 벌써 몇 해 지나 가버리기 전 어서 pack up 더 보기 싫어 빌딩 숲 갇힌 나 plz tellem any where 시간 없어 삶은 즐기 기도 여기 머뭇거린다면 우리 갈 수 없어 나 역시 멈췄던 시간 후회 번 져 더 이상 망설일 순 없어 나와 같은 생각 라면 we are going to any where Time is runnin out 벌써 몇 해 지나 가버리기 전 어서 pack up 더 보기 싫어 빌딩 숲 갇힌 모습 fell down plz tellem any where 시간 없어 삶은 즐기 기도 Time is runnin out 벌써 몇 해 지나 가버리기 전 어서 pack up 더 보기 싫어 빌딩 숲 갇힌 모습 fell down plz tellem any where 시간 없어 삶은 즐기 기도,힙합
매일 난 해 뜰 때 잠들 수가 없어 더 이상 오늘 밤 난 엉망 된 하루 지우려 헤매이고 매일 난 지워지지 않는 너 기억 꺼내고 오늘 밤 난 엉망 된 하루 지우려 해 매일 난 너 소식 기다려 어제 리지 않는 알람 기다려 하루 보내 창 밖 바라보고 있어 멍하게도 손 담배 타 들어가 오늘 하루 보내 내 뭘 해야 했던 걸까 하는 생각 정답 없는 혼란 속 생긴 착각 한 번 볼 수 없었던 나 모습 하루 하루 흩어져 가 매일 난 해 뜰 때 잠들 수가 없어 더 이상 오늘 밤 난 엉망 된 하루 지우려 헤매이고 매일 난 지워지지 않는 너 기억 꺼내고 오늘 밤 난 엉망 된 하루 지우려 해 매일 난 이제 놓아줘 제발 이제 놓아줘 젠 놓아줘 널 지울 수 있게 도와줘 이제 놓아줘 제발 이제 놓아줘 젠 놓아줘 널 지울 수 있게 도와줘 매일 난 해 뜰 때 잠들 수가 없어 더 이상 오늘 밤 난 엉망 된 하루 지우려 헤매이고 매일 난 지워지지 않는 너 기억 꺼내고 오늘 밤 난 엉망 된 하루 지우려 해 매일 난,힙합
vote on fire vote on fire 리스크 길 로만 골라 걸어가 불안감 되려 더 쎄게 키워 나를 찾아 사회 없 대도 정답 옳은 답 엔진 full of gasoline 머리 속 정의 셀 떠오르고 또 새로 태어나 new born 계획 되지 실패 아픔 yea 내 심장 불타 지는 걸 상상 하지 않지 out of my mind 이 모든 게 끝나고 난 뒤 남 오직 아름다 움 난 실제 실행 한다고 말 안해 go or not do or die 또 찾고있어 무언 갈 누가 뭐라 대도 fighting for my life Fire 모른 척 이제 I m on fire 미뤄 왔던 선택 해 We go higher Tell em we aint never gona stop Power moves oh you just watch Im everything that you re not On fire 해보지 못 채 밀려나 버린 채 Watch me just pass you by On fire I just need you right here with me 속도 올려 gotta go fast 내 꾸는 blue print 가 선명해져가 no rest 경주마 뛰어 맥박 터질듯 해도 파이널 보여 no brake 아닌 건 아닐 뿐 뒷짐 지지 않아 우린 만들어 더 나은 society 나를 막을려 해 어 두운 설 윤리 란 쉽게 풀 끼는 악세서리 가 되 버린 이 도시 do the dash i never fall 헬륨 위로 나 나 믿어 아무 안 간 길 헤쳐나가 발톱 세운 초원 cheater 흙 같은 어둠 빛내 glow up 내 발 피 투성이 목적 고원 영웅 태어났어 여긴 오염 내 가는 곳 모든 눈 모여 모른 척 이제 I m on fire 미뤄 왔던 선택 해 We go higher Tell em we aint never gona stop Power moves oh you just watch Im everything that you re not On fire 해보지 못 채 밀려나 버린 채 Watch me just pass you by On fire I just need you right here with me Bridge Heat it up yeah we coming Aint no running We going for the crown Aint no frontin Yeah we buzzin Yeah we holds it down Heat it up yeah we coming Aint no running We going for the crown Aint no frontin Yeah we buzzin Yeah we holds it down Heat it up yeah we coming Aint no running We going for the crown Aint no frontin Yeah we buzzin Yeah we holds it down Heat it up yeah we coming Aint no running We going for the crown Aint no frontin Yeah we buzzin Yeah we holds it down Fire 모른 척 이제 I m on fire 미뤄 왔던 선택 해 We go higher Tell em we aint never gona stop Power moves oh you just watch Im everything that you re not On fire 해보지 못 채 밀려나 버린 채 Watch me just pass you by On fire I just need you right here with me,힙합
hit the floor only do or die today * 먹으라 해 네 꼰 대들께는 the party never stop 이 밤 끝나기 전 rosy 넘 바빠 이 배부른 놈 더 원해 rosy 넘 바빠 work hit the floor 익숙한 이 dirt hit the floor the party never stop hit the floor hit the floor hit the floor hit the floor 성취 감 돈 puff 게다가 *** 이 밤 가지 않길 바라지 더욱더 이런 날 욕 담 난 이름 묻지 네 어머니 흔들어 봐 *** 가져가 머니 은 내 밥값 쓸 땐 네 목걸이 rosy 넘 바빠 돈 원하지 더 전화 무시 but 걸려와 왜냠 건 모두 어마 무시하거든 네 급한 거지 보채면 나 보고 대체 어쩌란 거지 걸 just feel 여기 높이 처음 라며 go trip 여전한 미모 쟤 못 와 쫄튀 hit the floor rosy go trip hit the floor only do or die today * 먹으라 해 네 꼰 대들께는 the party never stop 이 밤 끝나기 전 rosy 넘 바빠 이 배부른 놈 더 원해 rosy 넘 바빠 work hit the floor 익숙한 이 dirt hit the floor the party never stop hit the floor hit the floor hit the floor 쟤 안 멋있어 ***** 놈 없어 전립선 태우던가 덜 익어 멀쩡한 놈 대체 어딨어 끼려고 들지 마 우리 대체 너 어디 뭘 믿고 라무네 대가리 누르듯 이기기 전 걸리 적 거리 꺼지는 게 어때 그녀 나 둘 사이 따라 하다 간 너 부러지고 말 다리 I just wanna rock 비켜줘 네 자리 비켜줘 I just wanna rock 비켜줘 네 자리 uh yeah hit the floor only do or die today * 먹으라 해 네 꼰 대들께는 the party never stop 이 밤 끝나기 전 rosy 넘 바빠 이 배부른 놈 더 원해 rosy 넘 바빠 work hit the floor 익숙한 이 dirt hit the floor the party never stop hit the floor hit the floor hit the floor,힙합
Killin verse 몇 개 남겨 두고 또 잠 청 하기엔 눈 감기 않아 해 봐야 불 꺼 시공간 무너진 이 방 안 헤엄 있잖아 yeah Shut down the curtain take a little break I dont care about the noise yeah ah Keep working 먹구름 가시기 전 누구 나를 막지 해 해 반 쯤 삼켜 낮 밤 맞출 때 Up and down this 반전 여긴 무한 듯 해 Am I gettin over 내게 물어본 끝 이건 Just an option 답 없어 We just go and dive Welcome to ma world 내 그린 Big pictures 그 속 있어 Not tomorrow 오늘 끝내 밤새도 난 안 지쳐 Welcome to ma world 여기 작은 History 쓰고 있어 작은 Dreamer light up 어둠 사이 더 환하게 나를 비춰 Drink smoke infinity 꿈일 무식하게 난 현실 부정 하지 또 넘 사라 벽 넘어 세상 Beautiful 어둠 속 갇혀 몇 년 난 Coming soon I break up the rules I break up the schedule 박자 어려워 난 시간 맞추는게 관심 없어 bye If u gonna live or die 미친게 아냐 이건 Science 해 반 쯤 삼켜 낮 밤 맞출 때 Up and down this 반전 여긴 무한 듯 해 Am I gettin over 내게 물어본 끝 이건 Just an option 답 없어 We just go and dive Welcome to ma world 내 그린 Big pictures 그 속 있어 Not tomorrow 오늘 끝내 밤새도 난 안 지쳐 Welcome to ma world 여기 작은 History 쓰고 있어 작은 Dreamer light up 어둠 사이 더 환하게 나를 비춰 번 져 I m slowly 진하게 나를 뿌려줘 Deep 한 이 꿈 평범한 나를 구 해줘 뭔가 필요해 내겐 한참 과분 했던 Something like drawing 거울 앞 날 있어,힙합
Push Push 알림 꺼 둬도 띵똥 지금 울릴 때 됐을걸 BINGO 귀 막아도 들려 띵똥 떠날 이 지겨운 Ping pong 아침 알람 띵똥 카드 값 문자 띵똥 주식 떨어져 띵똥 대출 이자 띵똥 정신 꽉 잡아 잠깐 하다가는 반박 놓쳐 판단 잘해야 돼 다음 다음 하다가는 당장 나가리 감당 안 되네 한강 마렵 ye ye 어지러워 서른 넘어도 어린 ye ye 벌이 해도 또 이 되고 또 빼기 되고 계획 돼 휙 지나가네 십 초도 돼 통장 스치고 가는 월급 문자 다 야무진 야망 다음 월말 불 나 내 폰 화면 꺼질 틈 울리는 띵똥 친구 연락 잦아 숨 돌릴 곳 찾아 잠깐 놀다 오는 잠수 Push Push 알림 꺼 둬도 띵똥 지금 울릴 때 됐을걸 BINGO 귀 막아도 들려 띵똥 떠날 이 지겨운 Ping pong Beep Beep Beep 나 건드리지 마 방해 금지 Beep Beep 일어나 일어나 일어나 일어나 Set my alarm Set my alarm Set my alarm Set my alarm 이른 아침 일어나지 일 하기 위해 일어나지 일어나기까지 복잡한 생각 많지만 일어나지 everyday everyday everyday 계속 해 계속 해 계속 해 몇 배속 배속 일상 빨라지는 게 익숙해 잠깐 꺼 놔 너 전화 잠깐 꺼 놔 너 번 아웃 내일 뻔할 필요 없어 떠나 봐 너 도망 월말 불 나 내 폰 화면 꺼질 틈 울리는 띵똥 친구 연락 잦아 숨 돌릴 곳 찾아 잠깐 놀다 오는 잠수 Push Push 알림 꺼 둬도 띵똥 지금 울릴 때 됐을걸 BINGO 귀 막아도 들려 띵똥 떠날 이 지겨운 Ping pong Beep Beep Beep 나 건드리지 마 방해 금지 Beep Beep,힙합
are we separated are we separated right I just think rewind when we got soul of each other you used to say that you ll be my home and shelter but look around now we got nothing to do for us tell me that you are happy now that s all i need to hear of course it is hurt to me but i don t really care run away if u get hurt whenever wherever i know it s impossible but i wanna be yours but she always hates me,힙합
Walkin the street I feel like smooth I feel like bruce You gotta choose She wanna talk a lot I gotta do 난 그냥 한다면 돼 돼 이 겁쟁이 새끼 빼 빼 말 많은 새끼 rat rat 난 그녀 원하면 돼 돼 Ridin the street I feel like bruce wayne 시간 환전 해 전부 돈 돼 나 빼곤 전부 늙었어 꼰대 너 빼곤 전부 즐겨 뭐 어때 Pour it up Pour it up movin smooth smooth Pour it up Pour it up movin smooth smooth smooth yeah I movin so smooth smooth 넌 대체 누구 Girl you cute like haribo Where s my girl What should I know 준비 됐고 blast off Drift my car like butter Foreign car smooth like butter Runnin to the mall right now 몰아야겠어 더 빠르게 더 What s your ETA I m on the road 네 생일 파티 나 못 그 날 나 홀로 alone that night 나 너 tonight 멋 들어진 옷 입고 Walkin the street I feel like smooth I feel like bruce You gotta choose She wanna talk a lot I gotta do 난 그냥 한다면 돼 돼 이 겁쟁이 새끼 빼 빼 말 많은 새끼 rat rat 난 그녀 원하면 돼 돼 Ridin the street I feel like bruce wayne 시간 환전 해 전부 돈 돼 나 빼곤 전부 늙었어 꼰대 너 빼곤 전부 즐겨 뭐 어때 Pour it up Pour it up movin smooth smooth Pour it up Pour it up movin smooth smooth,힙합
Look there s a computer on the desk someone s sitting front of them writing provocating things to attract attention books on the shelf re to far from the real tempt me to close eyes It s the worst world It s the worst world It s the worst world It s the worst world It s the worst world yeah good morning world this is a kid speaking 곳 그림자 진 거리 so freaky 똑 닮은 옷 걸친 꼭두각시 It s a Black comedy got a phone on my hand just scrolling instagram they are dancing all day and someone s yelling all day hu 손가락 끝 달린 작은 세상 날 기다리는건 오직 competition How dare you teach me man I saw it 모든 위선 자 안 갇힌 꿈 You say It s perfect but I don t 만약 누가 내게 물어본다면 Well It s the worst World there s a computer on the desk someone s sitting front of them writing provocating things to attract attention books on the shelf re to far from the real tempt me to close eyes It s the worst world It s the worst world well It s the worst world It s the worst world well It s the worst world Yeah good Evening world now an adult speaking 가로등 하나 켜진 여긴 여전히 freaky 멍청한 말 뿐인 늙은이 seems like a zombie How dare you teach me man I saw it 모든 위선 자 안 갇힌 꿈 You say It s perfect but I don t 만약 누가 내게 물어본다면 Well It s the worst World there s a computer on the desk someone s sitting front of them writing provocating things to attract attention books on the shelf re to far from the real tempt me to close eyes It s the worst world there s a computer on the desk someone s sitting front of them writing provocating things to attract attention books on the shelf re to far from the real tempt me to close eyes It s the worst world,힙합
그녀 아름다워 오늘 넌 저 별 봐 우아한 그녀 옆 다가서면 눈물 나 그 애가 좋아하던 소주 사서 너 집 앞 지금 당장 나와 너 보러 왔으니까 그녀 더 저 곗 바늘 소리 스쳐가네 우리 추억 더 후회 하네 널 잊은 후 어른 되고 나서도 너 생각 자꾸 날 것 같 애 지하철 타서 널 보러 가던 우리 자주 갔던 카페 자꾸 너 떠올려 보고 싶어서 전 시간 되돌려 다신 너 놓쳐 버리지 않게 그녀 뿌리던 그 향수 그 잔향 그때 우리 사귀었던 그 날짜 지워 버렸지 난 예뻤던 기억 지나 슬펐던 과거 전부 가져가 그녀 아름다워 오늘 넌 저 별 봐 우아한 그녀 옆 다가서면 눈물 나 그 애가 좋아하던 소주 사서 너 집 앞 지금 당장 나와 너 보러 왔으니까 그녀 더 저 곗 바늘 소리 스쳐가네 우리 추억 더 후회 하네 널 잊은 후 그때 참 그리워 했네 eh 너 잠들곤 했을 때 우린 마치 영원할 거 했네 거짓말 헤어졌네 서로 다른 사람 만나 가슴 아픈 시련 지나 새 하얗게 머릿속 지나간다 마치 없었던 것 속 비워내고 들이켜 난 fake love in you 그대 힘들었지 too 괜찮아 true 건 없어도 loving you 미안해 난 fake love in you 그대 힘들었지 too 괜찮아 true 건 없어도 loving you 그녀 뿌리던 그 향수 그 잔향 그때 우리 사귀었던 그 날짜 지워 버렸지 난 예뻤던 기억 지나 슬펐던 과거 전부 가져가 그녀 아름다워 오늘 넌 저 별 봐 우아한 그녀 옆 다가서면 눈물 나 그 애가 좋아하던 소주 사서 너 집 앞 지금 당장 나와 너 보러 왔으니까 그녀 더 저 곗 바늘 소리 스쳐가네 우리 추억 더 후회 하네 널 잊은 후,힙합
Straight up 난 앞 가 내 길은 오직 직선 stretch work like yoga 신경 쓰지 않아 주위 시선 play ping pong 랩 마라톤 넘겨줘 봐 바통 반복 달리기 nope 필요한건 산소 내 hype boy 넌 닥치고 나를 follow 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 끝 뛰어 여기는 불판 위 난 쉬어 니 머리 치워 막다간 후 두부 방 쳐 힙합 나 Thug 랩 뱉는 건 누워서 떡 I don t think about you 왜 외쳐 fxxk I m the illest mofxxkin you heard ready ready get set go 소리 울리면 지면 밟고 start it start it don t lay low 느려지면 돼 앞 사람 잡고 who s talkin 니 가 데 뒤 왜 가십질 오히려 좋아 들을 때 난 온통 오 xx 즘 sxck it 뒷담화 까는 너 평생 뒤 내 위치 부러워 너 선 wanna be 마라톤 랩 마라톤 내 정신 like 이봉주 마라톤 랩 마라톤 쉬 않아 입 tounge 흰 띠 보일 때 don t stop 이제 도착 아냐 one time 잭 할로우 형도 와서 what s pop in 내 속도 못잡어 like a ferari Straight up 난 앞 가 내 길은 오직 직선 stretch work like yoga 신경 쓰지 않아 주위 시선 play ping pong 랩 마라톤 넘겨줘 봐 바통 반복 달리기 nope 필요한건 산소 내 hype boy 넌 닥치고 나를 follow 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 여긴 어디 내 심장 귀 들리는 heartbeat 상체 죽고 하체 계속 move move 자아 possessed 힘들어도 내 좌우명 신념 쫌 잘 먹히지 연음 연음 쪼개 그거 존나 재미없어 하지 말길 들 same flow 또 same rhyme 어떡하지 한국 힙합 I Realize 진지 빨 하면 받아 심판 Red card tik tak 심장 소린 지진 내 몸 울려 이건 뱃고동 임 난 누 전설 이자 GOATED 그 증표 내 손목 위 빛나는 armani Silence fact 로 패 줄까 내 노력 비 하면 넌 개 X 밥 a fashion 내 노래 몰라 월드 스타 my dream like jay park 계속 뛰어 쫌 더 뛰어 이제 쫌 더 뛰면 winner 내 자신 믿어 난 안 지쳐 I m a 너 저 방전 없어 keep going up Straight up 난 앞 가 내 길은 오직 직선 stretch work like yoga 신경 쓰지 않아 주위 시선 play ping pong 랩 마라톤 넘겨 줘 봐 바통 반복 달리기 nope 필요한 건 산소 내 hype boy 넌 닥치고 나를 follow 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤 뛰어 랩 마라톤,힙합
사랑 하는 어머니 년 타시는 오토바이 날 추운대 주름 쌓이시는걸 보자하니 짠하기만 아들 로서 마음가짐 삶 빛 더미 내 이겨 낼수있을진 어머니 아들 살아가는게 힘듭니다 어린나이에 뭐좀 해볼려고 발버둥치지만 돈 설레도 쓰기 무서운 소비 방식 야간 일 하는 자식 미워하지는 마셔 이 모든 부모 교육 됐다는 시선 남이사 신경 쓸수록 굶어 죽는거 같 애 좋아하는걸 하는게 가족 부끄러움 줬네 솔직히 돈 많은 부잣집 아들 태어났으면 난 짓거리 이런 가사 쓰지도 하겠지 정전 나도 조명 날 비추러와 분명히 나이 쉰 넘으시면 인생 사는건 어떠 신지 물어보기도 전 내 일 마무리 먼저 겠지 담백한 인생 잠 하루 태워 먹었네 집중 하게 만드는 이불 속이 젠 무섭네 시간 지나니 아들 먹고 싶은건 힌 없어 혼자 있는 시간 그리 집밥 그립던대 좋아하시는 밀가루 음식 몸 안좋은대 만드시는 모습 나도 기분 좋네 부모 애기 돌볼 때 같은 기분 돈 다른 행복 이 최고 같 애 젠 각설이 보러 가야 하는대 어렸을 때 더 많은 시간 보냈어야 했는대 있을 때 잘하라는 말 항상 놓치고 사네 걱정 현실 앞 효도 놓치고 사네 내 정신건강 걸 놓치고 살 있네 내 쓴 돈 시간 곳 낭비 했네 눈 떠보니 시간 어느새 곁 가족 지켜 야할 때 진짜 슬프네 내 청춘 대 내 지고 있는 책임 음악 말곤 빈 털털 자격증 없어 남 덜 떨어질게 뻔해 자기 연민 빠져 우울 배 돼 예술 앞 남 특별하다고 솔직히말해 눈 떠보니 위로 응원 대신 손가락질 음악 때려 치자 난 삶 그만두지 좋아하는 일 재산 박았지 난 길이 아니면 가든 막 다른길 랩 한다고 마음먹은지만 벌써 넘게 숨겨 왔던 공책 젠 보는건 어때 앨범 한장 몸값 가치 얼마 정도 그 누구 내 몸 문자 한글 자도 새겨 내 행실 사람 마음 사 잡는것 근대 나 울 있으니깐 앞 보이겠어 돈 욕망 앞 주저 앉기도 해 나 아니라 는걸 아니까 어깨 폈지 무릎 폈지 굽 허리 펴 보자니 힘들긴 해도 몰래 허리 숙여 담 밴 잘만 폈잖니 잘만 끊어 봤더니 허 린 더 끊어진 듯 해 하얀색 교복 대신 같 은색 하이 바를 쓸 때 하루 버틸려니 막막해 내 삶 가치 내 몸 이제 비타민 의존 해 홍삼 불안한 생각 목 조를 땐 가족 여행 다니는 시간 꿈 가치 높겠지 내 꿈 먼저 하늘 가지 않으셨으면 누구 하나 슬퍼하면 비 리기 시작 하니 그래도 무거운대 어깨 물이 차면 돼 아무 젖지 않게 우산 대신 파라솔 이쯤 말 하면 됀듯 하면서도 여태 살아온거에 비해 억울한게 많아도 난 끝 앞 보고 걸으며 결말 짓고 마무리 해 내 뜻 감독판 없어 번 다시,힙합
아빠 올해 취업 하냐고 묻고 엄마 언제 시집 갈거냐고 묻네 나 가수 되고 싶어요 답 했더니 전쟁 싸움 났네 어렸을 때 공부 썩 하면 연애 하고 집도 살줄 알았지 걸 늙어도 난 혼자 성실하게 살았지만 빈손 소란 건 나 때문 까 혼자 내 맘 누가 알아줄까 서러워서 살 겠네에 시집가지 못 사람 추워 죽겠네 취직 하는 것 왜 내 잘못 일자리 부족한게 내 잘못 아빠 올해 취업 하냐고 묻고 엄마 언제 시집 갈거냐고 묻네 나 가수 되고 싶어요 답 했더니 전쟁 싸움 났네 나도 귀여운 딸 되고 싶었어 사랑받는 가정 꿈꿨지만 어느새 골치 거리 된 나 가정 평화 깨뜨리는 아이 소란 건 나 때문 까 혼자 내 맘 누가 알아줄까 힘들 때 포기 싶었지 아무 없는 곳 달아나고 싶었지 꿈 위해 산다 건 끝 달리는 것 지치더라도 가족 결코 잊지 않는 것 어디 가더라도 나 아버지 하나 자랑스러운 아들 어디 가더라도 나 어머니 하나 자랑스러운 아들 가정 평화 언제 올까 문제 풀리면 평화 꼭 올거야,힙합
그 댄 나 파랑새 oh yeah 철 없던 나를 바꿔 낸 보배 매일 있어줘 ma muse 되어줘 나 fianc e oh yeah I want to spend the rest of my life with you I love you just the way you are 시간 지나 변해도 예쁘지 않은 모습 I love you just the way you are 꽃 피는 봄 바다 예쁜 여름 무지 갯빛 가을 하얀 눈 쌓인 겨울 사계 닮은 널 만나서 보내온 모든 순간 소중했던 느낌 넣어 가장 예쁜 말 정 가장 예쁜 날 골 백 송이 rose and 주머니 ring box 완벽한 날 눈앞 보이는 너 말 해 그 댄 나 파랑새 oh yeah 철 없던 나를 바꿔 낸 보배 매일 있어줘 ma muse 되어줘 나 fianc e oh yeah I want to spend the rest of my life with you I love you just the way you are 시간 지나 변해도 예쁘지 않은 모습 I love you just the way you are,힙합
사랑 해 내 사람 자랑 되고 나를 자랑 해 얘 벌어 올게 꼭 벌어 올게 발 부르터도 멈춤 없게 네 아프면 나 달려올게 죽게 돼도 널 위해 안 죽을게 모든 걸 잃어도 믿어줄래 꼭 다시 나가서 나 벌어 올게 사랑 해 내 사람 자랑 되고 나를 자랑 해 얘 벌어 올게 꼭 벌어 올게 발 부르터도 멈춤 없게 네 아프면 나 달려올게 죽게 돼도 널 위해 안 죽을게 모든 걸 잃어도 믿어줄래 꼭 다시 나가서 나 벌어 올게 사랑 해 내 사람 아픔 줄 수가 없어 난 raise 다리 밑 난 주워 온 개 아픔 얻어 탄생 부모 잃었지 철창 죄인 날 추억 타 버리지 잿더미 속 나 연기 상처 아물지 해 가리지 형제 쓰러져 있을 때 울었어 깨어나 던 밤 이제야 재웠어 지친 내 몸 끌어안아 이제 복 살아야 했던 손 버릇 가난 친구 받아 한 걸음 할아버지 거실 잠들어 날 위해 내어 준 방 눈물 하하 이제야 웃는 법 배웠어 난 못 돌아가 악마 날 죄 도 털었어 가망 없다는 새끼 용서 해 덕분 내 더 뛰었어 어차피 재능 꽃 피웠어 펜 놓아도 난 불렀어 사랑 해 내 사람 자랑 되고 나를 자랑 해 얘 벌어 올게 꼭 벌어 올게 발 부르터도 멈춤 없게 네 아프면 나 달려올게 죽게 돼도 널 위해 안 죽을게 모든 걸 잃어도 믿어줄래 꼭 다시 나가서 나 벌어 올게 사랑 해 내 사람 자랑 되고 나를 자랑 해 얘 벌어 올게 꼭 벌어 올게 발 부르터도 멈춤 없게 네 아프면 나 달려올게 죽게 돼도 널 위해 안 죽을게 모든 걸 잃어도 믿어줄래 꼭 다시 나가서 나 벌어 올게 사랑 해 내 사람 아픔 줄 수가 없어 난 raise 다리 밑 난 주워 온 개 아픔 얻어 탄생 사랑 해 내 사람 자랑 되고 나를 자랑 해 얘 벌어 올게 꼭 벌어 올게 발 부르터도 멈춤 없게 네 아프면 나 달려올게 죽게 돼도 널 위해 안 죽을게 모든 걸 잃어도 믿어줄래 꼭 다시 나가서 나 벌어 올게,힙합
